Route ID,Checkpoints,Total Distance (Kms),Avg Time Taken (Hrs)
3add8e14-f6a8-4179-bdd1-84a34ff4a16b,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",590,227.4
fa78f1dc-db96-4cde-9213-6f46839d3400,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",840,286.7
893ff3cd-668a-47a2-b423-5c9c1e5b43c5,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",495,610.8
e9cd068a-7fbc-4a43-8161-a35c4347c0fa,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",854,563.9
89e11c0e-4199-41f8-8192-a8742415cf72,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",419,259.8
737f3f39-3c14-4d14-a67a-22764f36d049,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",948,668.2
016a8729-b3c1-4e58-bbff-e2b389b965ac,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",660,555.1
3d557e75-ad67-4914-b3d5-934c2c2c3d39,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",292,199.4
43b09872-4e6d-48af-9641-6cc1426e782c,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",433,32.6
f85f08b1-0a93-4f5d-855b-46f967f92c27,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",958,529.9
db8a14f2-a780-4b3b-b7cc-0145aa34609e,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",646,716.2
dd237422-e216-4bc8-a318-c50443ef055d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",324,28.3
6664a69a-52ca-4f7b-a058-5e7da91ff059,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",997,227.5
6f37e20d-9aaf-4b65-8ce9-67d16d961818,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",887,653.6
3af96a6f-290c-4956-949f-08eeb84e7167,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",734,571.6
87462d52-7259-4037-8d55-71bfb3afb4bd,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",326,89.5
a32802c6-4897-4e3a-871f-965c8fd3e181,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",768,616.6
f7e91185-6d3a-42a5-bad8-231eb3070943,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",621,348.2
9d3c5cd5-0814-4430-bb27-4cb063c31bd8,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",929,208.8
785d0028-abaf-4995-97e8-88c6701816ae,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",694,379.8
2f0265dc-9963-4cd6-a81c-b8e0924751d6,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",781,319.6
57016d5d-2fd6-4661-a599-d83ab27b008c,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",865,38
b1745c15-f39e-44d2-bc4c-7582172ea099,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",935,205
c2fb4827-7cb3-43b0-bb64-10becb1c58e2,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",490,645.5
6e0ba40f-a9e7-41e7-a89a-e28be12663a7,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",343,302.4
ea8ac6a1-ef34-4a28-94fc-abd9bb5d593c,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",354,614.4
72bd189e-d524-4db4-b39e-ea96b16d671f,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",347,378.7
e0dd3aa5-d887-44fe-8c07-3568c9249e1c,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",818,413.7
557c40cd-56d2-44e9-b190-297e27150367,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",860,573.6
d1522846-ee81-49e1-93de-2295988a7343,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",254,261.8
3f950904-6ce7-46eb-a324-c404aba5ff41,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",424,439.2
eeadd7fb-a32f-44ee-b465-d893aa7ae293,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",905,258.3
3901c014-60b3-45b3-8683-0f9349cfb7b2,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",302,96.1
6bcf49b4-4d24-4334-8ef8-b170137f9c08,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",472,350.8
65e59739-441d-4be2-af49-c11940a2eb2d,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",963,499.3
11e9bb00-d31f-48a3-8382-919413b31b23,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",371,569.4
fe543e04-1a02-44e4-a371-0ac9262b0849,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",945,122.7
f68a6a6d-2467-47e8-ae24-2e97162b440b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",841,549.7
a17b8d80-2528-4d33-890f-6310e6de9e6d,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",506,349
83848f8c-9e26-4815-8486-ece13b507341,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",739,474.7
3eedb9e3-0a2b-4afa-a8b8-3e57f2d4ad35,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",368,410.8
0bb6cdde-95b2-41c0-9de2-fc13a5b22749,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",357,714.2
dcf504a7-f280-4bdb-bb28-dc7082bb3b5f,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",666,133.7
4e8a48c8-c366-4a03-8754-b497a5be82c3,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",418,714.8
b45177bf-7edf-4fe3-8444-5387fb64c5b6,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",347,90.6
be305b50-8b0a-4e92-80ba-e4a397c100d2,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",488,417.6
dd7aff49-ebd1-4eed-94b8-e05167efb590,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",974,54.3
a2884da9-fd05-449d-b33d-ae51e2786f19,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",348,643.9
dd79fe12-cf51-42aa-933c-16b6e9d82efb,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",441,73.9
4cd12539-92b3-4aa7-a64d-b8a6aa40bcef,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",416,29
c2f96460-0936-4d4b-9090-3ba9d232d266,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",719,720.8
f2db9931-f0b6-409e-8d3f-b77c8ba21eae,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",630,522.3
de5c1d83-8366-4845-9154-6b63f78da0b7,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",312,523
7867eff0-311a-4f2b-ba52-9068a44f3f6f,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",639,480.5
f7ce2932-86d3-4262-906d-ea064632f3cb,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",603,196.2
a80a6c8e-af3b-4eda-9827-ae0b6bb495b3,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",896,654
fa7a79a6-8e5d-4f38-b256-5b7a120687f0,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",717,263.4
40ed63a6-de8e-4d09-b08e-a6e4610ea9bf,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",762,623.3
b14525bb-fab4-47ec-9c56-6b078b5f9904,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",386,39.1
76389d36-bc16-469d-b5ea-f8b2ddcf253d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",545,414.7
7c7bff77-78b0-4bd9-b568-e94de6f50523,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",865,88.1
9d42782f-8d46-4736-b648-f12f58502105,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",888,253.1
e4d29143-0efd-4758-a6e5-f5c3cc39abaf,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",276,328.8
57f6e813-3b8a-40dc-82e7-4c19f83593fb,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",647,730.4
6c37ef99-6741-4023-9b2e-83912370800f,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",543,399.3
3479d855-9e03-485e-8ff6-3fcad4121740,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",726,453.4
9d4a0865-b413-4a11-a046-350c01125687,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",791,174
4c812fa0-24da-4206-9c83-3767c6f1fdd4,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",914,586.3
54eaced8-19b6-4e4a-afe7-8cb24be8bad2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",797,380.7
7f86825b-c3d2-4a18-b6a5-887f68ece70b,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",315,678.5
1b799214-cbb2-4292-bb0d-c9509968b07d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",737,525.3
5dfc964d-e472-4167-9204-0d4df8dcb824,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",428,434.2
37d23c49-ae82-4be4-bbf4-0d683dae730e,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",315,135.5
39e9eb9d-f84a-474a-8553-093692e889b2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",994,453.5
e1d4b8f2-802f-4802-aa82-405cee6136de,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",318,122.6
8c80dd22-8516-41bf-9686-d9e3b1f6da3c,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",624,395.4
206b048d-cb28-4cd0-b380-6c2ae1210277,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",843,712.7
e63684d9-a4db-47bc-8f10-533160cc434a,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",954,710.6
24908dc5-af18-40e0-a51b-746aaeac0379,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",292,686.3
8f577104-ab33-4495-b7fe-08f94c0199b4,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",460,665
b5181808-5a64-4a53-963c-68bf162a1897,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",657,737.9
b518639e-b3b9-41d6-96a5-45c21e286a08,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",403,617.5
bb1f01df-4fb3-4edb-88a4-8dd56fb1b7f8,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",255,187.8
b8527460-dc61-49ae-84d5-fce664c3bf67,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",590,688
988dd803-3e6c-44fc-9421-0982c107b6d7,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",998,171.6
b41fa29e-7a21-4717-a081-dc30d3fe5246,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",525,642
deb96cb3-820d-42c7-91f9-5d2c1b9a2962,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",695,323.1
892e4f7d-8020-4ea0-ac8f-df59b77aef08,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",730,433.2
67942205-6c9e-4e20-86c5-534b94d17b7b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",525,159.7
12905cc1-66c9-4ecc-a147-03b154588e82,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",495,426.2
4b21ab7b-c6f7-46b4-a644-f4ad3b787eb5,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",617,539.3
17a52c2f-c29c-41b6-94f0-10af1dc3e615,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",286,490.2
1ecd6ed1-1f12-4564-96f6-69b6c40dc12b,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",382,530.8
45920f1e-e6a0-4260-ad55-5b03a695db45,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",582,168.6
35baa0d4-fa6d-4514-bfdb-d88d3f0564e5,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",953,521.5
a2c8ad17-82ac-4f1f-9c65-8ebc65879693,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",520,646.5
02ea1c2c-bc21-45d2-9176-d5230ecd2ecb,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",984,35.8
f1f7d29d-5a53-4e9d-9b03-5b8aa171847b,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",376,128.8
a82f8427-100d-47d0-9967-f6e31078c6e8,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",965,648
07613744-46b7-4424-ab6b-1c9eb28dd2ca,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",994,51.1
88e62fb5-7b49-45c3-b9a0-46316634cda4,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",815,138
1b9a08ff-89f9-4bbd-9087-ee996254befe,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",478,241.7
e7a3c045-b302-4666-9c36-be8e9cf522e9,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",348,426
43730da8-08a5-4cb0-8649-cee39ed01437,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",562,32.4
7bb25caf-66b3-4737-9c91-9faa57b41890,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",971,436.2
8c0d3053-dd29-4431-8ae7-3b613bbc47ad,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",816,607.9
d527108d-b6ad-4a66-a881-e0146d6bda08,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",614,107.9
be1d2a17-ab2e-4032-a33d-766fab092b9b,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",601,669.8
d161e151-83a6-406c-913a-11146b4b355f,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",930,159.4
f84a6c92-fce4-403f-aab8-f8bf4bb302c0,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",308,45.9
2f5c494c-c209-4d87-850f-d89cac97289d,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",254,161
ca441b6e-02d9-4dbc-9249-d1a030eda5f5,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",637,406.7
40e60067-8939-438d-9c01-38efdca095a5,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",917,34.1
e723c0c7-4794-4acb-85b0-97ed638c9421,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",683,124.6
70e42a2e-d2d5-410b-b3af-cfb41fbea1f1,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",482,274.8
edd3ec17-53aa-4066-90d5-8893907e27e4,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",894,609.5
176b5c1f-9b69-47f6-b3df-26cdacd91ecf,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",397,57.6
b7ae042f-895b-4f27-9659-28aa8d3dc5af,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",909,218.6
04dfa12e-b957-4bb5-afc9-c256fe83cc5e,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",911,192.6
f0d20107-3ab2-4a3f-9e53-6be123dc60fe,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",292,501.4
eb9c5635-ea2d-4ad0-9bec-e7fa49335cab,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",267,372.4
92e48d8a-9c80-4d4c-8baa-9639d7d99382,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",920,321.2
65815e10-3d3b-4fe0-8162-102302d40fb7,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",899,407.9
081ac3c0-59ce-4f5f-a812-d38262853293,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",301,318.3
06be28e1-5831-4415-a47a-a6f0831967a1,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",828,468.4
64779d22-d74d-4139-b2cc-06248e81d54f,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",417,475.3
eb395acb-4fe2-4a7b-ab0d-f2c0789f0e58,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",303,290.8
4796de91-8825-4ffb-ac80-4f4b9ccefaaa,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",701,509.3
22c53ce0-5e28-4e05-836f-40fa8dab7253,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",972,424.1
3b52c74d-d2c2-4e64-a12e-280fcff817c5,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",935,677.4
12ac7d9d-40eb-4540-ac9a-fcd04b5dfba6,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",804,372.5
52b68bc6-8b1c-4798-b104-bd6d41262526,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",604,673
8377e0e9-13d1-48d4-a0b0-61b615a3e5ea,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",858,301.2
e76044b8-fdb3-4595-8950-3603327a42be,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",916,27.3
cb090df2-90b2-401f-abdc-8250893f544a,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",268,32.4
ea3b6b18-80d0-44e0-83c3-8add53bc4bc9,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",406,534.9
4559a60c-808c-4e6a-939d-caf8519528c7,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",479,89.9
c14eec5f-caa8-4cd0-a817-78fd2588217c,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",918,134.5
a4472cc0-2ab4-4951-a7bd-2de38c201bf3,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",310,426
8171c922-6453-4db7-953b-c7e329d27522,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",392,247.9
5f3660c0-1e8f-461a-b745-55c02a5d3dbe,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",618,457.7
de67ed0a-eb59-4b25-937b-e753b8bd0581,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",870,707.2
08e7b0f6-3f7c-453d-b5d9-bc5ffcad32fa,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",354,576
41650fa3-708c-458f-960e-d7e5cadaa625,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",368,64
d845cbf3-6ff2-493c-aa4f-6b1e26b82d79,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",666,276.7
cd02cbf2-4de7-4e8e-84c8-76dac33ae8da,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",498,428.3
d6db8703-a340-4d78-987c-9b85010b23a9,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",472,540.1
1dcf2487-fe26-4a7a-9dc1-566aee85235d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",695,654.2
0ea6426c-afcc-4ec0-a747-101b218de742,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",287,307.3
8be5ed83-c9ce-4c6d-bddf-556f746e3f6a,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",945,563.7
941940b8-fbfe-45a8-ba7a-4139b7429e61,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",404,465
35ae3432-b14e-446b-9faf-e46cadd595c6,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",537,249.2
fa26cd51-0cb5-42f3-9321-0178e0608c8e,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",724,484.3
f5f49246-3792-4f9a-90dd-ab5e4c2cbc76,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",610,95.2
7418aa36-3550-40c9-b4b7-052505622bf0,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",831,643.6
473ca0b9-342d-45a8-b143-0bd6c015d4a2,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",698,54.8
106be85e-a556-4959-84c7-6213542a0989,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",714,136.1
3de3a8d1-3249-46c5-a391-da8cb3da2e24,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",557,321.7
217ee6fe-224c-485c-8f1e-3e4ea3809879,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",278,501.9
7d6f4fbd-93ad-4d64-b1f1-5490ec154524,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",370,338.7
8ce8088f-636a-48eb-8b21-ef9e8fa793c0,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",477,564
ed6383af-d66c-4af0-bc3c-66bdcbf70866,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",294,141.3
2a3080b2-a3fc-4c57-8a93-08ebbcf0762a,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",555,640.5
8f558d15-9883-42f0-9b80-5c5d5041d536,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",799,104.3
6c0e48e8-1658-4c0c-a1f7-7d8143afe6ec,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",721,334.3
481a7181-09dd-4f69-b299-62ac4e3d37f2,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",580,522.6
85ec8554-1242-4118-b345-7c6cd81bcbfa,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",408,184.5
a3ea4d77-41ab-454c-90cf-71412aa1a4f7,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",911,51.8
6ae4a112-3b3e-4b74-a320-a19ad7c50bf8,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",470,337.3
2f37a83d-b0f7-466f-b22e-bacbc8974fd2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",524,352.4
58e19fb1-e2ba-4b91-905d-f88d191f3871,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",819,317.6
ef78fa5b-9270-413d-ae47-bce460f9c21e,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",704,208.4
218e97d5-003c-48b1-ac36-2e344562495d,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",630,472.9
15997089-0f02-4c47-a6d2-0c7500e17fd8,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",663,315.6
fb764751-5eea-43d3-b576-e2e339cfcd44,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",404,159.2
b9bde592-de0b-458a-8c89-45310245df4d,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",503,533.1
2fd1f8ec-0b6f-4c2d-a0a5-f9e0ad533ecd,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",570,133.9
76d646ba-6651-4d08-8f5b-854ea65e0d69,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",483,101.4
e3cfe708-9784-43a7-a4ef-cc8da1f4a2a2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",867,256.9
2547c10b-9042-4f1b-b95a-31046c6ec2d6,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",964,388.4
1cd5130b-3027-4697-b026-dc8643e0d0c1,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",679,641.8
f243b6ac-5259-415a-ac20-27a48f00be93,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",629,78.8
dc49f46e-4de9-4389-8563-2cf732e98afb,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",993,534
691741b7-7176-4c2a-b78d-f0febb704bd0,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",516,196.4
64b9d570-d418-4dfb-b9fa-94d9d41bf248,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",413,129.8
78a3de72-d5f4-4847-93ec-9ce35f4b966f,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",455,482.4
a8611809-6b0f-43d4-a2fa-da393bc30aa2,"[Manufacturer-256, Storage-666, Distributor-141, Retailer-911]",775,189
385bc487-6fb1-4bd8-88dd-cfe400fcb637,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",442,34.4
b354913a-2e17-407a-a1d6-ed14027d5226,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",839,489.8
b165d8d3-a8e7-44b9-b8f5-5b938b421d18,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",671,683.5
a00b00e8-a141-493e-aa6a-eb72fb763b08,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",885,78.4
3aeb5243-9d02-4998-a7b9-d486056ca361,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",691,70
185258bd-e922-4a42-8bb3-21dbdbd79943,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",729,80.7
f0985d0c-3714-4cac-9d63-3c4de221760a,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",928,154.4
f10dab5f-1013-4b56-85cd-2e96511c2f38,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",618,432.5
bc8c2b56-3228-4aa0-8b2f-3fb29f6b895b,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",553,566.3
936b3656-a02e-4c20-84c4-f3e4bc124a19,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",713,128.1
2bd4e13b-d435-4a2b-8b88-c836368348b3,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",568,241.9
f71d011a-603d-4b7f-8a66-f5ffce474115,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",528,517.2
a25a23c6-fd50-4209-93e1-79dee5fa8886,"[Manufacturer-11, Storage-666, Distributor-1001, Retailer-99]",961,301.9
de00d53e-6bb6-4fb0-8953-af80287528fb,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",945,29.5
deeea772-98e2-40dc-b01a-a8a6bc386411,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",287,571.2
8db5943b-64c4-4110-af56-44ffed3100fc,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",960,404.8
0175772d-e567-43b1-b3f7-ccd992a359d6,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",416,440
8b988b57-2e5e-4a70-90df-6e8056cc34e9,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",464,734.9
40054462-7176-4ea3-920b-423bed6262fd,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",400,478.2
132d25bb-261c-4bab-a2e3-955f8774db08,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",462,119
b43ceba3-7537-499e-977c-c45e27009e20,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",886,41.2
5f9961d7-3f88-4c49-a00c-a92efac275ab,"[Manufacturer-121, Storage-566, Distributor-51, Retailer-99]",542,30.5
d798e5f3-4061-432c-8d4a-891232579bba,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",601,72.6
0e2b95ee-f409-4b1a-92df-baec482ae797,"[Manufacturer-101, Storage-779, Distributor-1001, Retailer-199]",290,540.9
d68a95c4-ab5a-4fea-839b-01368cea6e32,"[Manufacturer-109, Storage-96, Distributor-15, Retailer-99]",771,545.1
8d18b0db-e04e-483e-97fa-355387778404,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",485,450.2
