Batch ID,Route,Actual Path,Last Scan Location,Products
bb2ea51f-11a2-4757-9086-92c00a98a5f6,55714-2293,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",234c5619-35cb-4036-953a-95ba33182e5c,"[P-1001, P-1056, P-111, P-099]"
4e533b0c-5b09-4ea7-a4f4-b62bcf2177bb,65841-538,"[Manufacturer-109, Storage-96, Distributor-15, ]",387356a2-9e85-438d-9169-9397dd0a3a8c,"[P-11, P-96, P-71, P-19]"
9941eadd-ebb6-4cbe-b7fb-cc954ce632b1,42546-300,"[Manufacturer-11, Storage-666, , ]",f923244d-a82b-4a1a-a353-bcf5d95a0d2d,"[P-1001, P-1056, P-111, P-099]"
53086425-413e-4c63-b55a-5ade95aed48c,46122-042,"[Manufacturer-11, Storage-666, , ]",7a293192-2faa-4919-a751-875e27213a46,"[P-1001, P-1056, P-111, P-099]"
036c47f3-bc6a-4e28-ba2b-96ba3195a1d5,36800-724,"[Manufacturer-109, Storage-96, Distributor-15, ]",6b9c3796-0337-4563-abe8-8878dd12e13e,"[P-1001, P-1056, P-111, P-099]"
c9ef967d-96ca-4fab-a0ac-ffde2a19897d,75909-110,"[Manufacturer-256, , , ]",5db3097f-2194-4968-8695-0845bf433196,"[P-11, P-96, P-71, P-19]"
d6dc0159-d294-4f49-8aac-72cd212a335f,55289-017,"[Manufacturer-109, Storage-96, Distributor-15, ]",c9e619d9-2da2-40e4-8d33-d814030aaf36,"[P-11, P-96, P-71, P-19]"
aff55200-4c53-43dc-ac92-ff87a080eab0,48951-7099,"[Manufacturer-11, Storage-666, , ]",1b233d63-d17e-442f-b12e-bcccb659eeda,"[P-1001, P-1056, P-111, P-099]"
e6c0cc98-17a2-4c01-b8be-99f16a271e35,64679-186,"[Manufacturer-109, Storage-96, Distributor-15, ]",3eadd6c4-b7eb-454c-acc2-e0f704347136,"[P-11, P-96, P-71, P-19]"
afdbd8f3-884d-4735-a0e2-07220ef7535d,52544-279,"[Manufacturer-256, , , ]",5c68b92e-66be-4c01-9e4a-b9af47b38f43,"[P-1001, P-1056, P-111, P-099]"
9464edf9-0e49-495c-9bd3-33efdf680a56,54569-5373,"[Manufacturer-109, Storage-96, Distributor-15, ]",314aaa1d-afd6-4df4-9d8a-38c070ae6f3d,"[P-11, P-56, P-11, P-99]"
8a1c3ea4-3779-466c-8bea-7eebc53b2204,59762-0935,"[Manufacturer-11, Storage-666, , ]",ef06655a-8cf3-45a0-adcc-c5df599cfdfc,"[P-11, P-96, P-71, P-19]"
f7061bc4-7305-4a4b-be5d-082910405f96,67938-0909,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",976263fb-4abd-4af4-bd81-3396ca463e2e,"[P-1001, P-1056, P-111, P-099]"
81303f2a-bfa4-4b04-94ee-236afafeeaa9,55154-3950,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",66ffd5a4-dbac-4705-b033-75db030dc123,"[P-11, P-96, P-71, P-19]"
7ae7fb77-adf4-492b-ab6e-b58723a7317c,0409-0805,"[Manufacturer-121, Storage-566,  ,  ]",0cfd01b9-0e32-4581-a314-e6066dd9d6a9,"[P-1001, P-1056, P-111, P-099]"
502e48cb-4b5f-4a7f-a320-0eb1dbb85a68,25000-115,"[Manufacturer-11, Storage-666, , ]",88cfd8b9-5a5c-4f21-8c15-9f5f7639ec10,"[P-1001, P-1056, P-111, P-099]"
c87b4832-164d-4d16-a9c8-874abb02a157,68258-8910,"[Manufacturer-121, Storage-566,  ,  ]",76aa9fe8-a56e-4366-9124-2776f9fb0b24,"[P-1001, P-1056, P-111, P-099]"
c479bd99-cd5d-4460-a1a2-9c7fa51b42b9,0220-9044,"[Manufacturer-109, Storage-96, Distributor-15, ]",f7c017f9-630d-404f-91b1-edcdeb4b1bc1,"[P-1001, P-1056, P-111, P-099]"
4b850c9a-4a29-4c66-ae3f-9dfb3f8ad8cf,55154-9373,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",31672a3a-703f-48c0-b438-50a2b2283c27,"[P-1001, P-1056, P-111, P-099]"
f8d1a328-a771-47d2-b1ec-1541ac404886,59779-807,"[Manufacturer-256, , , ]",754b6a4d-15d4-4d05-a1cb-d5dfbc75f5ba,"[P-1001, P-1056, P-111, P-099]"
2aca491a-282d-4a88-9a01-e701fa256a1a,43269-871,"[Manufacturer-121, Storage-566,  ,  ]",4ec442a6-ad2a-40a1-a555-1e9ba28a98a4,"[P-11, P-96, P-71, P-19]"
cd02d1bc-4bdb-493b-83d6-63e7b16353e2,61919-438,"[Manufacturer-109, Storage-96, Distributor-15, ]",132b19a4-d05d-4e61-add9-4e240c1472df,"[P-1001, P-1056, P-111, P-099]"
5618260c-dadd-4279-936e-ce5cefe7d837,0131-2470,"[Manufacturer-11, Storage-666, , ]",a991d74b-a8a5-4e67-8fdb-6bfab84003af,"[P-11, P-96, P-71, P-19]"
fb011f44-6762-4153-a15f-64af304f18f9,68151-0092,"[Manufacturer-121, Storage-566,  ,  ]",acc4c1fc-deb1-4a82-a833-a3e2230be9da,"[P-11, P-96, P-71, P-19]"
d9bc2def-cb70-44f9-b739-bad411d40f13,17156-611,"[Manufacturer-256, , , ]",c57bb020-b3de-46ff-8cf4-161dccabea87,"[P-11, P-56, P-11, P-99]"
6b1a71c1-c3f9-4f9a-8611-137f8725df8f,0009-0436,"[Manufacturer-109, Storage-96, Distributor-15, ]",14fe0dec-1b92-44c4-83ef-5b6d84f574a1,"[P-11, P-56, P-11, P-99]"
dccfd094-3354-4896-a2c3-2839f3b72835,50436-4365,"[Manufacturer-11, Storage-666, , ]",e813a6af-3d63-4055-bddc-d0de99b34b3d,"[P-11, P-56, P-11, P-99]"
5a237e69-c00b-4bc1-a1dc-89486802522b,36800-829,"[Manufacturer-109, Storage-96, Distributor-15, ]",0da31316-8038-47d9-a848-a1de7bf626a9,"[P-11, P-96, P-71, P-19]"
8a906134-4a24-416d-a847-16a89a626cb2,64679-922,"[Manufacturer-256, , , ]",0d1333cb-ed18-4cd6-bce7-33f280bd6c76,"[P-11, P-96, P-71, P-19]"
c44c0e37-4d38-4135-8de2-cb6ff609376c,64997-050,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",a69ac82b-696a-4580-aed6-b6eb2f63a37b,"[P-11, P-96, P-71, P-19]"
5f37fd93-74ff-4682-b480-2fc3a1a63c2e,0268-1152,"[Manufacturer-256, , , ]",383f0a08-d2d9-42dc-a754-79de7adca7e0,"[P-11, P-56, P-11, P-99]"
f717dfba-f5d8-4bfe-b035-cf8b9c7a0a49,64578-0085,"[Manufacturer-109, Storage-96, Distributor-15, ]",d2b21d56-5ed9-4060-a4c4-2cec5799bfe4,"[P-11, P-56, P-11, P-99]"
54a25c0e-8660-423e-84e7-40f7b07f2f39,41520-626,"[Manufacturer-11, Storage-666, , ]",80398c04-10dd-429c-9092-571fbbc32c65,"[P-11, P-96, P-71, P-19]"
143c5d33-1236-49ab-9ef7-18df46406bb8,48951-3039,"[Manufacturer-121, Storage-566,  ,  ]",e19baf42-5b37-4d7d-84a8-787de71de5e9,"[P-11, P-96, P-71, P-19]"
554c8b94-0fec-4937-8b9f-b579d7ec2f76,55346-0402,"[Manufacturer-256, , , ]",fe5fb7e1-29fa-49ca-a2fc-3355acd46c6e,"[P-11, P-56, P-11, P-99]"
1eaac5cf-8e02-4983-b346-7cb27451e776,42291-125,"[Manufacturer-109, Storage-96, Distributor-15, ]",967486c0-f852-418c-b2c8-cdde2360293e,"[P-11, P-96, P-71, P-19]"
509ecb4a-2c90-47db-b416-04def845abae,42546-145,"[Manufacturer-11, Storage-666, , ]",67820a78-9cb1-442a-a536-e831d51273e7,"[P-11, P-96, P-71, P-19]"
5b1b6b38-5a51-48d0-9b12-883cd8409468,55154-5492,"[Manufacturer-109, Storage-96, Distributor-15, ]",7e53ed7d-b10a-4210-8f49-8fb9153ec5d9,"[P-11, P-96, P-71, P-19]"
fffd9957-a62b-465e-a44e-54d9e9620435,36987-1427,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",b1aa3620-4ec2-4f55-863c-ca31e3327a9d,"[P-1001, P-1056, P-111, P-099]"
b33dcc00-4cb4-401b-a6f8-698f41929478,47341-002,"[Manufacturer-121, Storage-566,  ,  ]",c4790e61-3b4e-436e-82b6-ea72d977db72,"[P-11, P-56, P-11, P-99]"
85f06a30-1d7d-4cbc-9502-60372c9a9598,11673-092,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",e986285e-1075-4ec1-bb8c-82d65ed5efd9,"[P-11, P-56, P-11, P-99]"
0c5ab92e-7184-4272-bb42-424dae97b29d,50419-105,"[Manufacturer-121, Storage-566,  ,  ]",80e5e1e1-6c52-4e49-b0c2-a6bf270e62d8,"[P-11, P-56, P-11, P-99]"
ce620e81-3ebd-45d7-998f-4ffa4ea52e1c,0056-0188,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",02c91517-111b-408a-832b-f631839a5503,"[P-11, P-96, P-71, P-19]"
d969dc6a-001b-4853-a6dc-b3ab341d9d92,0169-7065,"[Manufacturer-11, Storage-666, , ]",f1475ea5-3ec6-4053-a216-adb01ad3d6bf,"[P-1001, P-1056, P-111, P-099]"
8ec26098-d5ed-45d1-aaa8-097311cd7992,60760-855,"[Manufacturer-11, Storage-666, , ]",d501186c-acd6-451f-b638-8e91af0c3d09,"[P-11, P-56, P-11, P-99]"
7cc95d46-fd40-4971-868c-ce231755be9f,37205-977,"[Manufacturer-256, , , ]",8d15177e-f769-4b0b-9463-2c34a398e8d9,"[P-11, P-56, P-11, P-99]"
bdbb7f72-e8e2-4523-a472-b3063817f384,59351-0314,"[Manufacturer-11, Storage-666, , ]",e573f209-1a5f-406c-ad30-64bebfc541ae,"[P-11, P-96, P-71, P-19]"
fc898bd3-2de9-4ff4-891b-3672fcdff0f9,0363-0884,"[Manufacturer-109, Storage-96, Distributor-15, ]",ee522d9d-b7e5-4925-bb0e-ade9fb4dcaa7,"[P-11, P-56, P-11, P-99]"
e2c36210-ae3c-42fe-b7de-a82a5e87aedd,0135-0521,"[Manufacturer-11, Storage-666, , ]",8a9afe06-b36f-4ea6-9e16-51116230e267,"[P-11, P-56, P-11, P-99]"
6a30c868-b32f-453d-bd6a-cbee8e37f7a0,54868-4550,"[Manufacturer-109, Storage-96, Distributor-15, ]",fedf19f6-cb4c-4cfd-af00-1721e14cb132,"[P-11, P-96, P-71, P-19]"
3be02432-a205-4372-b571-d53db27ecb4c,65862-568,"[Manufacturer-109, Storage-96, Distributor-15, ]",710c1a68-93e8-4c4a-bc1f-d928afd30f39,"[P-11, P-96, P-71, P-19]"
0f010a04-9cd5-497f-ac51-d7a975495b3e,42627-204,"[Manufacturer-256, , , ]",4e498466-9f16-4a6c-a33f-58b23c16dc77,"[P-1001, P-1056, P-111, P-099]"
c1c43c0b-2bf6-4672-8c3c-d8b813328efd,49288-0294,"[Manufacturer-121, Storage-566,  ,  ]",5959c975-8796-4e3c-ab22-854496c5dcb6,"[P-1001, P-1056, P-111, P-099]"
adf958c3-840c-42f7-880b-e463255150f8,68169-0375,"[Manufacturer-121, Storage-566,  ,  ]",e4706ae7-9d62-46f2-a0f7-99ef29ad5a55,"[P-11, P-96, P-71, P-19]"
9adafd5c-b10c-478d-a470-80b0d5d8bd8c,63323-280,"[Manufacturer-256, , , ]",c7fff700-2372-459f-9948-9805a1f96808,"[P-11, P-56, P-11, P-99]"
ec6b55bb-a61d-4a40-a39a-d3a545d6a06d,41520-964,"[Manufacturer-256, , , ]",b6bc2a7c-95db-4d02-be19-8020d021b1f4,"[P-11, P-96, P-71, P-19]"
900966da-520d-4133-9e87-beae98616ced,31722-778,"[Manufacturer-11, Storage-666, , ]",c57bf2de-f66a-4f78-8d68-4b6465132d36,"[P-11, P-56, P-11, P-99]"
0ccd47aa-f002-46c7-ae1c-1e8c0d0ae1c0,53499-2390,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",7a2b608a-2c7f-4ca9-924b-b709b7bc532d,"[P-1001, P-1056, P-111, P-099]"
72546489-0685-48bd-ac01-5877ed0130e7,63629-4413,"[Manufacturer-256, , , ]",255e6eab-9841-40a7-9324-b1c9dff24be3,"[P-11, P-56, P-11, P-99]"
2f47abff-acd0-423a-8373-52e9e63527f1,58232-0641,"[Manufacturer-256, , , ]",bd490e6f-897c-43c9-a060-5ede49788918,"[P-1001, P-1056, P-111, P-099]"
feb77547-2fe7-4b71-9afd-89005c04a5e3,57520-0489,"[Manufacturer-256, , , ]",0d2c1bc6-4864-49b6-baf0-51cc05baee70,"[P-1001, P-1056, P-111, P-099]"
3b30b518-e416-4152-ac94-e9b0c81033ce,63323-479,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",eca10375-47b3-482a-91da-0dbf55e35d22,"[P-11, P-96, P-71, P-19]"
a366fb36-709d-4562-850a-9b29341504ed,21695-970,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",7d0374a1-f2df-43a4-b984-27ca82314903,"[P-11, P-96, P-71, P-19]"
8aa4cbd5-02c6-4bfb-944f-fabeeffba257,49738-617,"[Manufacturer-121, Storage-566,  ,  ]",305ba1c9-d275-4f4c-b0f3-c55ec6d05e8b,"[P-1001, P-1056, P-111, P-099]"
58264a82-3285-4638-91ad-017392dd793a,59469-171,"[Manufacturer-256, , , ]",e7459c8c-c427-4108-a335-70169f51f2f0,"[P-11, P-56, P-11, P-99]"
419d6dc1-a180-420c-8958-8c297c780a12,57520-0238,"[Manufacturer-256, , , ]",a0ea5037-b506-4013-ade5-3081f888556d,"[P-1001, P-1056, P-111, P-099]"
6acdb9d9-62fb-4103-b192-3b9e1266e65b,49908-137,"[Manufacturer-121, Storage-566,  ,  ]",5629878b-bace-4dfa-939a-4fa80581a7e6,"[P-11, P-96, P-71, P-19]"
8b7cd667-5eb4-4c9e-8681-4fa012817ee7,52644-001,"[Manufacturer-109, Storage-96, Distributor-15, ]",920eb3e1-54a2-4eb0-9c21-6e267e609425,"[P-11, P-56, P-11, P-99]"
91299fab-29c0-4ed3-81c5-97760e54dd6a,35356-658,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",a1d39bbb-8056-4a3f-82f2-2b7e59a16654,"[P-1001, P-1056, P-111, P-099]"
8bde5485-3a93-4624-bdde-1304efe5bff1,0219-4103,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",8f32c25e-7c7f-417f-b4c6-c823859a1a82,"[P-11, P-56, P-11, P-99]"
7632cf2b-fda7-4e8a-a413-5fd9d2d4b88a,0268-6710,"[Manufacturer-256, , , ]",77b42c90-ae8c-4c6d-b887-acfbf288e4ce,"[P-1001, P-1056, P-111, P-099]"
7678402f-cda2-4178-850e-77039eae3ec3,61715-094,"[Manufacturer-121, Storage-566,  ,  ]",f39dce62-a0c6-4578-a8d7-5c00cd5f1970,"[P-11, P-56, P-11, P-99]"
25c094fc-01ea-4790-95c6-b6f6aa9bbc13,51079-216,"[Manufacturer-109, Storage-96, Distributor-15, ]",b282a122-933e-4b96-aaef-d5dfee10a94b,"[P-11, P-96, P-71, P-19]"
7138f19b-c2c9-4838-8717-67f498f690a5,66116-447,"[Manufacturer-121, Storage-566,  ,  ]",80fee32c-1bd3-4925-99f3-06b15288607a,"[P-11, P-56, P-11, P-99]"
c6a9808f-1b5d-4081-8125-88d5766beeec,60760-258,"[Manufacturer-11, Storage-666, , ]",35d0d140-9e65-496a-8e09-340f0f33226a,"[P-1001, P-1056, P-111, P-099]"
0185185a-fe63-4f3c-bf4f-7927e97921e0,54868-1040,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",3cfeeefe-0095-48f6-9bdb-1f0d54c0ca49,"[P-11, P-56, P-11, P-99]"
c4197846-f19f-4152-963c-13e0c79f79a5,0904-6141,"[Manufacturer-121, Storage-566,  ,  ]",c4123790-cdb9-4b0c-87ac-c99b6f14cb33,"[P-11, P-56, P-11, P-99]"
147d92da-6996-496b-9582-e4576702818c,0143-1250,"[Manufacturer-11, Storage-666, , ]",af1017f8-63f5-4453-adf9-3e6772d2ae4d,"[P-11, P-96, P-71, P-19]"
3ade8620-ef98-4825-a3d2-20b55c3bc429,49348-055,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",6d84b779-2475-4131-9cab-7f84f0421290,"[P-1001, P-1056, P-111, P-099]"
4808ef28-e291-48f5-abf8-c5d2c203b314,37000-798,"[Manufacturer-11, Storage-666, , ]",81f75c0f-f9e3-4810-923d-5971abd972ee,"[P-1001, P-1056, P-111, P-099]"
c3a04cee-1fb2-4c1f-b8ae-5ccc1382a914,64990-609,"[Manufacturer-121, Storage-566,  ,  ]",e1f21eea-af3f-41ef-88d3-a0b6a3eed546,"[P-1001, P-1056, P-111, P-099]"
f49e5ae5-7c3f-47f5-a29c-3c040421360f,57520-0049,"[Manufacturer-121, Storage-566,  ,  ]",49f69d72-953c-4bd9-91d4-e2c52c8dd62e,"[P-1001, P-1056, P-111, P-099]"
7455da95-d1df-429f-9cc1-fcb1cad2e0c5,52125-214,"[Manufacturer-11, Storage-666, , ]",b6e9fbcf-88a4-4841-aa8f-1f14af636d66,"[P-11, P-96, P-71, P-19]"
b54d32f2-2667-4067-9bf6-33de588f5372,10544-585,"[Manufacturer-109, Storage-96, Distributor-15, ]",2524edc1-bdf4-44ae-b2ab-2611e6a2d793,"[P-1001, P-1056, P-111, P-099]"
2947748c-d512-49fe-adb2-cfa5c547f845,0641-6044,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",f1ece6a4-7e28-4f9f-898b-4f24bf5d418e,"[P-1001, P-1056, P-111, P-099]"
37d913ad-d81d-4baf-a4ca-1fdf3363e215,43538-920,"[Manufacturer-256, , , ]",d64ca0aa-01e3-4224-8385-c6260be5820b,"[P-11, P-56, P-11, P-99]"
0c25e91f-0901-426f-af35-0625cf079edd,10768-7085,"[Manufacturer-11, Storage-666, , ]",597dd0e5-9a76-4b6f-a62d-79bc5bba071a,"[P-11, P-96, P-71, P-19]"
a2f60843-35ae-4134-8108-281b03dd5bee,36987-1598,"[Manufacturer-109, Storage-96, Distributor-15, ]",ff8d76b9-7e3b-4862-93e5-17cca31c02be,"[P-11, P-96, P-71, P-19]"
32ad6d80-4af1-4bc5-9a83-a9ab164ec549,52124-0110,"[Manufacturer-256, , , ]",caef5119-575d-44f5-806a-1666c03df6de,"[P-1001, P-1056, P-111, P-099]"
0b332ed9-70ca-42cd-ad03-1ac15e7ec708,42926-162,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",4e8dbfef-2b35-47a5-bcfa-ff3ef6dc654c,"[P-11, P-56, P-11, P-99]"
b9e366ee-06a6-4965-90ba-203ebfd07add,67938-2005,"[Manufacturer-109, Storage-96, Distributor-15, ]",634b3586-b727-40ed-893f-c1858c6ee4ed,"[P-11, P-96, P-71, P-19]"
4eb24eda-e68b-4838-ae2c-b8728e82a221,67345-0786,"[Manufacturer-256, , , ]",e49951bc-bc08-40be-90b1-933bd6e5ebe5,"[P-11, P-56, P-11, P-99]"
574f581e-f584-4f6b-ae58-1e3af6e16ca5,55154-4575,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",1b93bb9f-9eeb-435d-b25d-1920078f4500,"[P-11, P-96, P-71, P-19]"
8c65ba92-641a-4a0c-a939-d33135b224fa,63629-1647,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",9976aa1f-ebbd-4ec0-901e-e5b7ef2c2634,"[P-11, P-96, P-71, P-19]"
ec3dcea5-7d72-415d-9756-8f89f48652ff,0172-5729,"[Manufacturer-121, Storage-566,  ,  ]",f8270451-0640-4816-8f3e-e377a0fe9026,"[P-1001, P-1056, P-111, P-099]"
f60b5e08-15dc-4ce7-bbb5-530bfe0c875d,76328-101,"[Manufacturer-109, Storage-96, Distributor-15, ]",91e1c519-79d5-412e-852a-6b865d278842,"[P-11, P-56, P-11, P-99]"
ff6d26f1-317e-45da-a8f2-3bd06fea1985,0002-7637,"[Manufacturer-109, Storage-96, Distributor-15, ]",9255c04d-8ac0-43fd-a78d-c53b8636ab4f,"[P-11, P-96, P-71, P-19]"
01b2ed7a-757c-48f9-a404-44fc2f65bd6a,0264-7612,"[Manufacturer-121, Storage-566,  ,  ]",6eabf663-9a0d-4a1b-8343-0893506a3222,"[P-1001, P-1056, P-111, P-099]"
75d0f3fc-732a-4c51-b3a1-8e8731f33d92,64768-2911,"[Manufacturer-256, , , ]",9a7715ab-113d-43e7-8c12-c0f208b8ca4a,"[P-11, P-56, P-11, P-99]"
bdabbf4f-50bf-46c5-a169-820d6c820fd0,58414-8748,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",b708a770-7844-4455-a91c-597792cc76f8,"[P-11, P-96, P-71, P-19]"
05a65e5e-3f00-4af4-bdda-710f3fe7dcd4,51628-3232,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",48aba29e-e0dd-4e4c-94d7-f83ea6369f27,"[P-1001, P-1056, P-111, P-099]"
43903351-c2b8-42d3-b01a-6e80fd1c688d,63736-003,"[Manufacturer-109, Storage-96, Distributor-15, ]",f82d8b5e-ccce-4785-b0ea-9c9bd1da5794,"[P-1001, P-1056, P-111, P-099]"
92b961bd-70ab-4cc2-8143-06f9f40586d1,0603-5485,"[Manufacturer-11, Storage-666, , ]",d95c1e07-c41e-4e71-8f9b-a241166a8402,"[P-11, P-96, P-71, P-19]"
44303e27-4415-4ef3-ad23-611c2f33a5f6,61543-6168,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",016867d9-30a3-483a-9800-bbbd0e43a4c7,"[P-1001, P-1056, P-111, P-099]"
ff1703b4-8dae-4724-8f85-b56ed1f6ff27,55154-9560,"[Manufacturer-11, Storage-666, , ]",ea32c542-aba6-47e8-a1a9-08e0549f89a7,"[P-1001, P-1056, P-111, P-099]"
38b06d9f-e742-48b1-b7d5-8ae8823d0ce3,41250-004,"[Manufacturer-256, , , ]",98e1f1e8-5ff4-4db4-be3b-e256617a3eae,"[P-11, P-96, P-71, P-19]"
1b11d979-349b-40e0-95c4-ad88a8d155a8,57955-2282,"[Manufacturer-109, Storage-96, Distributor-15, ]",a146f71f-4c96-4c69-8aae-c69e62626dfe,"[P-11, P-96, P-71, P-19]"
9224e87d-7570-458b-8b90-d6fc52dfce04,61919-159,"[Manufacturer-121, Storage-566,  ,  ]",23c010f3-6349-46b8-93c6-ac895368becf,"[P-11, P-96, P-71, P-19]"
f5f1cbd2-ab76-4734-b1f7-28ebcdf469f5,21130-344,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",02102633-b25a-4774-9984-e06d53f9dc99,"[P-1001, P-1056, P-111, P-099]"
ab96dce2-47b4-43c0-a2de-38b325c04201,37012-521,"[Manufacturer-109, Storage-96, Distributor-15, ]",3255e6d6-18f2-4d52-a600-ad3826b193c6,"[P-1001, P-1056, P-111, P-099]"
20b22412-3535-4f83-a19e-1d1d4e2a0a0e,0642-0077,"[Manufacturer-11, Storage-666, , ]",7a308d77-e3ce-4dbd-a0dd-9489e2c0b624,"[P-11, P-96, P-71, P-19]"
d4ef4028-6d26-4ec9-b07c-539133946448,54868-4584,"[Manufacturer-256, , , ]",58687cb9-2b79-4dfc-af73-baac003700a3,"[P-1001, P-1056, P-111, P-099]"
cd83acdc-b335-46ec-ae4c-95d41ccedda4,0078-0566,"[Manufacturer-109, Storage-96, Distributor-15, ]",8c499795-3256-4b19-a1f7-bee8599963fe,"[P-11, P-96, P-71, P-19]"
9fdf6e8e-fac4-45f3-a944-0ad649b7d322,36987-3055,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",7815c46a-9764-498b-b6f4-acf31eb5d2a2,"[P-1001, P-1056, P-111, P-099]"
da6fbb74-71aa-4f07-9fd1-efbcd39ee584,0574-0426,"[Manufacturer-11, Storage-666, , ]",cfa6651d-ddad-4483-801a-bff234e7c012,"[P-11, P-56, P-11, P-99]"
652ee252-2092-4bf6-bcf5-6d0c78dde695,16103-377,"[Manufacturer-256, , , ]",1f1ee273-1ef7-4be8-b1df-2a072899ce6d,"[P-11, P-56, P-11, P-99]"
d43740ac-571d-496a-9688-25be486d52d0,52389-623,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",8f7287b5-9842-4303-8c52-a706849c14e2,"[P-11, P-56, P-11, P-99]"
2cece6d2-5fec-49d9-b03f-f439f5da9494,41167-3316,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",a835a8ef-093e-4606-9e3f-8ef12091ec53,"[P-1001, P-1056, P-111, P-099]"
5eb2f23e-5a19-48de-b3fd-53a19cb17670,0002-1200,"[Manufacturer-109, Storage-96, Distributor-15, ]",f0f17840-171e-4327-8ab0-b36ee215b66d,"[P-11, P-56, P-11, P-99]"
e3995a77-1254-4932-bce1-7e8b7a17c351,0228-2530,"[Manufacturer-256, , , ]",766944c7-d99a-40ed-8ca1-739d797f31d3,"[P-1001, P-1056, P-111, P-099]"
4c5b7e21-af77-4616-9ee4-4cc114ddaaba,42638-7663,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",39ae9129-500c-4a3e-b75d-60f03ce3759e,"[P-1001, P-1056, P-111, P-099]"
5fa04fc2-4d25-41df-8bea-2d984197afe3,0378-0772,"[Manufacturer-121, Storage-566,  ,  ]",421562be-49e8-44c7-9292-6b0ebf37ea64,"[P-11, P-56, P-11, P-99]"
6889ce1e-a7ad-4861-b046-44c6f79ae089,53746-957,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",ea274274-1c12-4814-b7e7-99d1a70d2974,"[P-1001, P-1056, P-111, P-099]"
7a2c5e89-c437-494f-9532-45c5d9dd6114,67457-280,"[Manufacturer-11, Storage-666, , ]",390098a0-55d6-4e50-a93a-3d42d4ce289a,"[P-11, P-96, P-71, P-19]"
13f017d1-fb6a-424f-be71-10ab3ce4db19,61096-0039,"[Manufacturer-256, , , ]",fffc70a8-23e3-465b-89c6-7b077e7f1e6d,"[P-1001, P-1056, P-111, P-099]"
47c3fc70-47e1-407f-a67d-d2ead17f2a5b,48951-6034,"[Manufacturer-109, Storage-96, Distributor-15, ]",1bd344b1-ba9f-4633-b3f4-97a9c1df3dee,"[P-1001, P-1056, P-111, P-099]"
5384d8e7-cf9a-41f7-b0f7-18bd71cb009e,63304-737,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",ddfdb41c-d11d-45b4-a80d-91394a2ad62d,"[P-1001, P-1056, P-111, P-099]"
09dbfd8d-0413-40bb-8461-d12be6423c52,36987-1496,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",7fdf56f3-8a33-4d24-bbf2-d6ac8615d350,"[P-11, P-56, P-11, P-99]"
3440492d-da3b-457f-81c4-0606d27f6047,68084-740,"[Manufacturer-256, , , ]",cc60b42c-69ce-4a0f-ac2f-57cceb726505,"[P-1001, P-1056, P-111, P-099]"
a12a22d8-8893-4e05-8be5-9541b3eef806,43269-782,"[Manufacturer-256, , , ]",3eefa7bb-a204-48ce-901d-3211d462597e,"[P-1001, P-1056, P-111, P-099]"
14a9f9b4-1c70-4452-9f74-a9bf1e56f709,0955-1034,"[Manufacturer-121, Storage-566,  ,  ]",a7959e07-1de4-45fc-a3e3-c4a1156a8f29,"[P-11, P-96, P-71, P-19]"
368a7cbe-2c14-4ca8-adbc-db21b7883768,47335-276,"[Manufacturer-121, Storage-566,  ,  ]",ab7d49c7-8102-4020-88ce-8d5ed8f68dcd,"[P-11, P-56, P-11, P-99]"
7a013cda-5e5d-4bac-a117-c23b6b15cecc,25021-823,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",00ee0d45-eeaa-481e-aa6d-0d07cc57a827,"[P-1001, P-1056, P-111, P-099]"
